Epoch_ms,FSR-1,FSR-2,FSR-3,FSR-4,FSR-5,FSR-6
1769641187024,0,0,0,0,0,0
1769641187026,0,0,0,0,0,0
1769641187027,0,0,0,0,0,0
1769641187029,0,0,0,0,0,0
1769641187030,0,0,0,0,0,0
1769641187031,0,0,0,0,0,0
1769641187033,0,0,0,0,0,0
1769641187034,0,0,0,0,0,0
1769641187036,0,0,0,0,0,0
1769641187037,0,0,0,0,0,0
1769641187039,0,0,0,0,0,0
1769641187040,0,0,0,0,0,0
1769641187041,0,0,0,0,0,0
1769641187043,0,0,0,0,0,0
1769641187044,0,0,0,0,0,0
1769641187046,0,0,0,0,0,0
1769641187047,0,0,0,0,0,0
1769641187048,0,0,0,0,0,0
1769641187050,0,0,0,0,0,0
1769641187051,0,0,0,0,0,0
1769641187053,0,0,0,0,0,0
1769641187054,0,0,0,0,0,0
1769641187056,0,0,0,0,0,0
1769641187057,0,0,0,0,0,0
1769641187058,0,0,0,0,0,0
1769641187060,0,0,0,0,0,0
1769641187061,0,0,0,0,0,0
1769641187063,0,0,0,0,0,0
1769641187064,0,0,0,0,0,0
1769641187065,0,0,0,0,0,0
1769641187067,0,0,0,0,0,0
1769641187068,0,0,0,0,0,0
1769641187070,0,0,0,0,0,0
1769641187071,0,0,0,0,0,0
1769641187073,0,0,0,0,0,0
1769641187074,0,0,0,0,0,0
1769641187075,0,0,0,0,0,0
1769641187077,0,0,0,0,0,0
1769641187078,0,0,0,0,0,0
1769641187080,0,0,0,0,0,0
1769641187081,0,0,0,0,0,0
1769641187083,0,0,0,0,0,0
1769641187084,0,0,0,0,0,0
1769641187085,0,0,0,0,0,0
1769641187087,0,0,0,0,0,0
1769641187088,0,0,0,0,0,0
1769641187090,0,0,0,0,0,0
1769641187091,0,0,0,0,0,0
1769641187092,0,0,0,0,0,0
1769641187094,0,0,0,0,0,0
1769641187095,0,0,0,0,0,0
1769641187097,0,0,0,0,0,0
1769641187098,0,0,0,0,0,0
1769641187100,0,0,0,0,0,0
1769641187101,0,0,0,0,0,0
1769641187102,0,0,0,0,0,0
1769641187104,0,0,0,0,0,0
1769641187105,0,0,0,0,0,0
1769641187107,0,0,0,0,0,0
1769641187108,0,0,0,0,0,0
1769641187109,0,0,0,0,0,0
1769641187111,0,0,0,0,0,0
1769641187112,0,0,0,0,0,0
1769641187114,0,0,0,0,0,0
1769641187115,0,0,0,0,0,0
1769641187117,0,0,0,0,0,0
1769641187118,0,0,0,0,0,0
1769641187119,0,0,0,0,0,0
1769641187121,0,0,0,0,0,0
1769641187122,0,0,0,0,0,0
1769641187124,0,0,0,0,0,0
1769641187125,0,0,0,0,0,0
1769641187127,0,0,0,0,0,0
1769641187128,0,0,0,0,0,0
1769641187129,0,0,0,0,0,0
1769641187131,0,0,0,0,0,0
1769641187132,0,0,0,0,0,0
1769641187134,0,0,0,0,0,0
1769641187135,0,0,0,0,0,0
1769641187136,0,0,0,0,0,0
1769641187138,0,0,0,0,0,0
1769641187139,0,0,0,0,0,0
1769641187141,0,0,0,0,0,0
1769641187142,0,0,0,0,0,0
1769641187144,0,0,0,0,0,0
1769641187145,0,0,0,0,0,0
1769641187146,0,0,0,0,0,0
1769641187148,0,0,0,0,0,0
1769641187149,0,0,0,0,0,0
1769641187151,0,0,0,0,0,0
1769641187152,0,0,0,0,0,0
1769641187153,0,0,0,0,0,0
1769641187155,0,0,0,0,0,0
1769641187156,0,0,0,0,0,0
1769641187158,0,0,0,0,0,0
1769641187159,0,0,0,0,0,0
1769641187161,0,0,0,0,0,0
1769641187162,0,0,0,0,0,0
1769641187163,0,0,0,0,0,0
1769641187165,0,0,0,0,0,0
1769641187166,0,0,0,0,0,0
1769641187168,0,0,0,0,0,0
1769641187169,0,0,0,0,0,0
1769641187171,0,0,0,0,0,0
1769641187172,0,0,0,0,0,0
1769641187173,0,0,0,0,0,0
1769641187175,0,0,0,0,0,0
1769641187176,0,0,0,0,0,0
1769641187178,0,0,0,0,0,0
1769641187179,0,0,0,0,0,0
1769641187180,0,0,0,0,0,0
1769641187182,0,0,0,0,0,0
1769641187183,0,0,0,0,0,0
1769641187185,0,0,0,0,0,0
1769641187186,0,0,0,0,0,0
1769641187188,0,0,0,0,0,0
1769641187189,0,0,0,0,0,0
1769641187190,0,0,0,0,0,0
1769641187192,0,0,0,0,0,0
1769641187193,0,0,0,0,0,0
1769641187195,0,0,0,0,0,0
1769641187196,0,0,0,0,0,0
1769641187197,0,0,0,0,0,0
1769641187199,0,0,0,0,0,0
1769641187200,0,0,0,0,0,0
1769641187202,0,0,0,0,0,0
1769641187203,0,0,0,0,0,0
1769641187205,0,0,0,0,0,0
1769641187206,0,0,0,0,0,0
1769641187207,0,0,0,0,0,0
1769641187209,0,0,0,0,0,0
1769641187210,0,0,0,0,0,0
1769641187212,0,0,0,0,0,0
1769641187213,0,0,0,0,0,0
1769641187215,0,0,0,0,0,0
1769641187216,0,0,0,0,0,0
1769641187217,0,0,0,0,0,0
1769641187219,0,0,0,0,0,0
1769641187220,0,0,0,0,0,0
1769641187222,0,0,0,0,0,0
1769641187223,0,0,0,0,0,0
1769641187224,0,0,0,0,0,0
1769641187226,0,0,0,0,0,0
1769641187227,0,0,0,0,0,0
1769641187229,0,0,0,0,0,0
1769641187230,0,0,0,0,0,0
1769641187232,0,0,0,0,0,0
1769641187233,0,0,0,0,0,0
1769641187234,0,0,0,0,0,0
1769641187236,0,0,0,0,0,0
1769641187237,0,0,0,0,0,0
1769641187239,0,0,0,0,0,0
1769641187240,0,0,0,0,0,0
1769641187241,0,0,0,0,0,0
1769641187243,0,0,0,0,0,0
1769641187244,0,0,0,0,0,0
1769641187246,0,0,0,0,0,0
1769641187247,0,0,0,0,0,0
1769641187249,0,0,0,0,0,0
1769641187250,0,0,0,0,0,0
1769641187251,0,0,0,0,0,0
1769641187253,0,0,0,0,0,0
1769641187254,0,0,0,0,0,0
1769641187256,0,0,0,0,0,0
1769641187257,0,0,0,0,0,0
1769641187258,0,0,0,0,0,0
1769641187260,0,0,0,0,0,0
1769641187261,0,0,0,0,0,0
1769641187263,0,0,0,0,0,0
1769641187264,0,0,0,0,0,0
1769641187266,0,0,0,0,0,0
1769641187267,0,0,0,0,0,0
1769641187268,0,0,0,0,0,0
1769641187270,0,0,0,0,0,0
1769641187271,0,0,0,0,0,0
1769641187273,0,0,0,0,0,0
1769641187274,0,0,0,0,0,0
1769641187276,0,0,0,0,0,0
1769641187277,0,0,0,0,0,0
1769641187278,0,0,0,0,0,0
1769641187280,0,0,0,0,0,0
1769641187281,0,0,0,0,0,0
1769641187283,0,0,0,0,0,0
1769641187284,0,0,0,0,0,0
1769641187285,0,0,0,0,0,0
1769641187287,0,0,0,0,0,0
1769641187288,0,0,0,0,0,0
1769641187290,0,0,0,0,0,0
1769641187291,0,0,0,0,0,0
1769641187293,0,0,0,0,0,0
1769641187294,0,0,0,0,0,0
1769641187295,0,0,0,0,0,0
1769641187297,0,0,0,0,0,0
1769641187298,0,0,0,0,0,0
1769641187300,0,0,0,0,0,0
1769641187301,0,0,0,0,0,0
1769641187302,0,0,0,0,0,0
1769641187304,0,0,0,0,0,0
1769641187305,0,0,0,0,0,0
1769641187307,0,0,0,0,0,0
1769641187308,0,0,0,0,0,0
1769641187310,0,0,0,0,0,0
1769641187311,0,0,0,0,0,0
1769641187312,0,0,0,0,0,0
1769641187314,0,0,0,0,0,0
1769641187315,0,0,0,0,0,0
1769641187317,0,0,0,0,0,0
1769641187318,0,0,0,0,0,0
1769641187320,0,0,0,0,0,0
1769641187321,0,0,0,0,0,0
1769641187322,0,0,0,0,0,0
1769641187324,0,0,0,0,0,0
1769641187325,0,0,0,0,0,0
1769641187327,0,0,0,0,0,0
1769641187328,0,0,0,0,0,0
1769641187329,0,0,0,0,0,0
1769641187331,0,0,0,0,0,0
1769641187332,0,0,0,0,0,0
1769641187334,0,0,0,0,0,0
1769641187335,0,0,0,0,0,0
1769641187337,0,0,0,0,0,0
1769641187338,0,0,0,0,0,0
1769641187339,0,0,0,0,0,0
1769641187401,0,0,0,0,0,0
1769641187402,0,0,0,0,0,0
1769641187404,0,0,0,0,0,0
1769641187405,0,0,0,0,0,0
1769641187407,0,0,0,0,0,0
1769641187408,0,0,0,0,0,0
1769641187410,0,0,0,0,0,0
1769641187411,0,0,0,0,0,0
1769641187412,0,0,0,0,0,0
1769641187414,0,0,0,0,0,0
1769641187415,0,0,0,0,0,0
1769641187417,0,0,0,0,0,0
1769641187418,0,0,0,0,0,0
1769641187419,0,0,0,0,0,0
1769641187421,0,0,0,0,0,0
1769641187422,0,0,0,0,0,0
1769641187424,0,0,0,0,0,0
1769641187425,0,0,0,0,0,0
1769641187427,0,0,0,0,0,0
1769641187428,0,0,0,0,0,0
1769641187429,0,0,0,0,0,0
1769641187431,0,0,0,0,0,0
1769641187432,0,0,0,0,0,0
1769641187434,0,0,0,0,0,0
1769641187435,0,0,0,0,0,0
1769641187437,0,0,0,0,0,0
1769641187438,0,0,0,0,0,0
1769641187439,0,0,0,0,0,0
1769641187441,0,0,0,0,0,0
1769641187442,0,0,0,0,0,0
1769641187444,0,0,0,0,0,0
1769641187445,0,0,0,0,0,0
1769641187446,0,0,0,0,0,0
1769641187448,0,0,0,0,0,0
1769641187449,0,0,0,0,0,0
1769641187451,0,0,0,0,0,0
1769641187452,0,0,0,0,0,0
1769641187454,0,0,0,0,0,0
1769641187455,0,0,0,0,0,0
1769641187456,0,0,0,0,0,0
1769641187458,0,0,0,0,0,0
1769641187459,0,0,0,0,0,0
1769641187461,0,0,0,0,0,0
1769641187462,0,0,0,0,0,0
1769641187464,0,0,0,0,0,0
1769641187465,0,0,0,0,0,0
1769641187466,0,0,0,0,0,0
1769641188468,0,0,0,0,0,0
1769641188469,0,0,0,0,0,0
1769641188471,0,0,0,0,0,0
1769641188472,0,0,0,0,0,0
1769641188474,0,0,0,0,0,0
1769641188475,0,0,0,0,0,0
1769641188476,0,0,0,0,0,0
1769641188478,0,0,0,0,0,0
1769641188479,0,0,0,0,0,0
1769641188481,0,0,0,0,0,0
1769641188482,0,0,0,0,0,0
1769641188483,0,0,0,0,0,0
1769641188485,0,0,0,0,0,0
1769641188486,0,0,0,0,0,0
1769641188488,0,0,0,0,0,0
1769641188489,0,0,0,0,0,0
1769641188491,0,0,0,0,0,0
1769641188492,0,0,0,0,0,0
1769641188493,0,0,0,0,0,0
1769641188495,0,0,0,0,0,0
1769641188496,0,0,0,0,0,0
1769641188498,0,0,0,0,0,0
1769641188499,0,0,0,0,0,0
1769641188501,0,0,0,0,0,0
1769641188502,0,0,0,0,0,0
1769641188503,0,0,0,0,0,0
1769641188505,0,0,0,0,0,0
1769641188506,0,0,0,0,0,0
1769641188508,0,0,0,0,0,0
1769641188509,0,0,0,0,0,0
1769641188510,0,0,0,0,0,0
1769641188512,0,0,0,0,0,0
1769641188513,0,0,0,0,0,0
1769641188515,0,0,0,0,0,0
1769641188516,0,0,0,0,0,0
1769641188518,0,0,0,0,0,0
1769641188519,0,0,0,0,0,0
1769641188521,0,0,0,0,0,0
1769641188522,0,0,0,0,0,0
1769641188523,0,0,0,0,0,0
1769641188525,0,0,0,0,0,0
1769641188526,0,0,0,0,0,0
1769641188528,0,0,0,0,0,0
1769641188529,0,0,0,0,0,0
1769641188530,0,0,0,0,0,0
1769641188532,0,0,0,0,0,0
1769641188533,0,0,0,0,0,0
1769641188535,0,0,0,0,0,0
1769641188536,0,0,0,0,0,0
1769641188538,0,0,0,0,0,0
1769641188539,0,0,0,0,0,0
1769641188540,0,0,0,0,0,0
1769641188542,0,0,0,0,0,0
1769641188543,0,0,0,0,0,0
1769641188545,0,0,0,0,0,0
1769641188546,0,0,0,0,0,0
1769641188548,0,0,0,0,0,0
1769641188549,0,0,0,0,0,0
1769641188550,0,0,0,0,0,0
1769641188552,0,0,0,0,0,0
1769641188553,0,0,0,0,0,0
1769641188555,0,0,0,0,0,0
1769641188556,0,0,0,0,0,0
1769641188557,0,0,0,0,0,0
1769641188559,0,0,0,0,0,0
1769641188560,0,0,0,0,0,0
1769641188562,0,0,0,0,0,0
1769641188563,0,0,0,0,0,0
1769641188565,0,0,0,0,0,0
1769641188566,0,0,0,0,0,0
1769641188567,0,0,0,0,0,0
1769641188569,0,0,0,0,0,0
1769641188570,0,0,0,0,0,0
1769641188572,0,0,0,0,0,0
1769641188573,0,0,0,0,0,0
1769641188575,0,0,0,0,0,0
1769641188576,0,0,0,0,0,0
1769641188577,0,0,0,0,0,0
1769641188579,0,0,0,0,0,0
1769641188580,0,0,0,0,0,0
1769641188582,0,0,0,0,0,0
1769641188583,0,0,0,0,0,0
1769641188585,0,0,0,0,0,0
1769641188586,0,0,0,0,0,0
1769641188587,0,0,0,0,0,0
1769641188589,0,0,0,0,0,0
1769641188590,0,0,0,0,0,0
1769641188592,0,0,0,0,0,0
1769641188593,0,0,0,0,0,0
1769641188594,0,0,0,0,0,0
1769641188596,0,0,0,0,0,0
1769641188597,0,0,0,0,0,0
1769641188599,0,0,0,0,0,0
1769641188600,0,0,0,0,0,0
1769641188602,0,0,0,0,0,0
1769641188603,0,0,0,0,0,0
1769641188604,0,0,0,0,0,0
1769641188606,0,0,0,0,0,0
1769641188607,0,0,0,0,0,0
1769641188609,0,0,0,0,0,0
1769641188610,0,0,0,0,0,0
1769641188612,0,0,0,0,0,0
1769641188613,0,0,0,0,0,0
1769641188614,0,0,0,0,0,0
1769641188616,0,0,0,0,0,0
1769641188617,0,0,0,0,0,0
1769641188619,0,0,0,0,0,0
1769641188620,0,0,0,0,0,0
1769641188621,0,0,0,0,0,0
1769641188623,0,0,0,0,0,0
1769641188624,0,0,0,0,0,0
1769641188626,0,0,0,0,0,0
1769641188627,0,0,0,0,0,0
1769641188629,0,0,0,0,0,0
1769641188630,0,0,0,0,0,0
1769641188631,0,0,0,0,0,0
1769641188633,0,0,0,0,0,0
1769641188634,0,0,0,0,0,0
1769641188636,0,0,0,0,0,0
1769641188637,0,0,0,0,0,0
1769641188639,0,0,0,0,0,0
1769641188640,0,0,0,0,0,0
1769641188641,0,0,0,0,0,0
1769641188643,0,0,0,0,0,0
1769641188644,0,0,0,0,0,0
1769641188646,0,0,0,0,0,0
1769641188647,0,0,0,0,0,0
1769641188649,0,0,0,0,0,0
1769641188650,0,0,0,0,0,0
1769641188651,0,0,0,0,0,0
1769641188653,0,0,0,0,0,0
1769641188654,0,0,0,0,0,0
1769641188656,0,0,0,0,0,0
1769641188657,0,0,0,0,0,0
1769641188658,0,0,0,0,0,0
1769641188660,0,0,0,0,0,0
1769641188661,0,0,0,0,0,0
1769641188663,0,0,0,0,0,0
1769641188664,0,0,0,0,0,0
1769641188666,0,0,0,0,0,0
1769641188667,0,0,0,0,0,0
1769641188668,0,0,0,0,0,0
1769641188670,0,0,0,0,0,0
1769641188671,0,0,0,0,0,0
1769641188673,0,0,0,0,0,0
1769641188674,0,0,0,0,0,0
1769641188676,0,0,0,0,0,0
1769641188677,0,0,0,0,0,0
1769641188678,0,0,0,0,0,0
1769641188680,0,0,0,0,0,0
1769641188681,0,0,0,0,0,0
1769641188683,0,0,0,0,0,0
1769641188684,0,0,0,0,0,0
1769641188685,0,0,0,0,0,0
1769641188687,0,0,0,0,0,0
1769641188688,0,0,0,0,0,0
1769641188690,0,0,0,0,0,0
1769641188691,0,0,0,0,0,0
1769641188693,0,0,0,0,0,0
1769641188694,0,0,0,0,0,0
1769641188695,0,0,0,0,0,0
1769641188697,0,0,0,0,0,0
1769641188698,0,0,0,0,0,0
1769641188700,0,0,0,0,0,0
1769641188701,0,0,0,0,0,0
1769641188703,0,0,0,0,0,0
1769641188704,0,0,0,0,0,0
1769641188705,0,0,0,0,0,0
1769641188707,0,0,0,0,0,0
1769641188708,0,0,0,0,0,0
1769641188710,0,0,0,0,0,0
1769641188711,0,0,0,0,0,0
1769641188713,0,0,0,0,0,0
1769641188714,0,0,0,0,0,0
1769641188715,0,0,0,0,0,0
1769641188717,0,0,0,0,0,0
1769641188718,0,0,0,0,0,0
1769641188720,0,0,0,0,0,0
1769641188721,0,0,0,0,0,0
1769641188722,0,0,0,0,0,0
1769641188724,0,0,0,0,0,0
1769641188725,0,0,0,0,0,0
1769641188727,0,0,0,0,0,0
1769641188728,0,0,0,0,0,0
1769641188730,0,0,0,0,0,0
1769641188731,0,0,0,0,0,0
1769641188732,0,0,0,0,0,0
1769641188734,0,0,0,0,0,0
1769641188735,0,0,0,0,0,0
1769641188737,0,0,0,0,0,0
1769641188738,0,0,0,0,0,0
1769641188740,0,0,0,0,0,0
1769641188741,0,0,0,0,0,0
1769641188742,0,0,0,0,0,0
1769641188744,0,0,0,0,0,0
1769641188745,0,0,0,0,0,0
1769641188747,0,0,0,0,0,0
1769641188748,0,0,0,0,0,0
1769641188749,0,0,0,0,0,0
1769641188751,0,0,0,0,0,0
1769641188752,0,0,0,0,0,0
1769641188754,0,0,0,0,0,0
1769641188755,0,0,0,0,0,0
1769641188757,0,0,0,0,0,0
1769641188758,0,0,0,0,0,0
1769641188759,0,0,0,0,0,0
1769641188761,0,0,0,0,0,0
1769641188763,0,0,0,0,0,0
1769641188764,0,0,0,0,0,0
1769641188765,0,0,0,0,0,0
1769641188767,0,0,0,0,0,0
1769641188768,0,0,0,0,0,0
1769641188770,0,0,0,0,0,0
1769641188771,0,0,0,0,0,0
1769641188773,0,0,0,0,0,0
1769641188774,0,0,0,0,0,0
1769641188775,0,0,0,0,0,0
1769641188777,0,0,0,0,0,0
1769641188778,0,0,0,0,0,0
1769641188780,0,0,0,0,0,0
1769641188781,0,0,0,0,0,0
1769641188783,0,0,0,0,0,0
1769641188784,0,0,0,0,0,0
1769641188785,0,0,0,0,0,0
1769641188787,0,0,0,0,0,0
1769641188788,0,0,0,0,0,0
1769641188790,0,0,0,0,0,0
1769641188791,0,0,0,0,0,0
1769641188793,0,0,0,0,0,0
1769641188794,0,0,0,0,0,0
1769641188795,0,0,0,0,0,0
1769641188797,0,0,0,0,0,0
1769641188798,0,0,0,0,0,0
1769641188800,0,0,0,0,0,0
1769641188801,0,0,0,0,0,0
1769641188802,0,0,0,0,0,0
1769641188804,0,0,0,0,0,0
1769641188805,0,0,0,0,0,0
1769641188807,0,0,0,0,0,0
1769641188808,0,0,0,0,0,0
1769641188810,0,0,0,0,0,0
1769641188811,0,0,0,0,0,0
1769641188812,0,0,0,0,0,0
1769641188814,0,0,0,0,0,0
1769641188815,0,0,0,0,0,0
1769641188817,0,0,0,0,0,0
1769641188818,0,0,0,0,0,0
1769641188820,0,0,0,0,0,0
1769641188821,0,0,0,0,0,0
1769641188822,0,0,0,0,0,0
1769641188824,0,0,0,0,0,0
1769641188825,0,0,0,0,0,0
1769641188827,0,0,0,0,0,0
1769641188828,0,0,0,0,0,0
1769641188829,0,0,0,0,0,0
1769641188831,0,0,0,0,0,0
1769641188832,0,0,0,0,0,0
1769641188834,0,0,0,0,0,0
1769641188835,0,0,0,0,0,0
1769641188837,0,0,0,0,0,0
1769641188838,0,0,0,0,0,0
1769641188839,0,0,0,0,0,0
1769641188841,0,0,0,0,0,0
1769641188842,0,0,0,0,0,0
1769641188844,0,0,0,0,0,0
1769641188845,0,0,0,0,0,0
1769641188847,0,0,0,0,0,0
1769641188848,0,0,0,0,0,0
1769641188849,0,0,0,0,0,0
1769641188851,0,0,0,0,0,0
1769641188852,0,0,0,0,0,0
1769641188854,0,0,0,0,0,0
1769641188855,0,0,0,0,0,0
1769641188857,0,0,0,0,0,0
1769641188858,0,0,0,0,0,0
1769641188859,0,0,0,0,0,0
1769641188861,0,0,0,0,0,0
1769641188862,0,0,0,0,0,0
1769641188864,0,0,0,0,0,0
1769641188865,0,0,0,0,0,0
1769641188866,0,0,0,0,0,0
1769641188868,0,0,0,0,0,0
1769641188869,0,0,0,0,0,0
1769641188871,0,0,0,0,0,0
1769641188872,0,0,0,0,0,0
1769641188874,0,0,0,0,0,0
1769641188875,0,0,0,0,0,0
1769641188876,0,0,0,0,0,0
1769641188878,0,0,0,0,0,0
1769641188879,0,0,0,0,0,0
1769641188881,0,0,0,0,0,0
1769641188882,0,0,0,0,0,0
1769641188884,0,0,0,0,0,0
1769641188885,0,0,0,0,0,0
1769641188886,0,0,0,0,0,0
1769641188888,0,0,0,0,0,0
1769641188889,0,0,0,0,0,0
1769641188891,0,0,0,0,0,0
1769641188892,0,0,0,0,0,0
1769641188894,0,0,0,0,0,0
1769641188895,0,0,0,0,0,0
1769641188896,0,0,0,0,0,0
1769641188898,0,0,0,0,0,0
1769641188899,0,0,0,0,0,0
1769641188901,0,0,0,0,0,0
1769641188902,0,0,0,0,0,0
1769641188903,0,0,0,0,0,0
1769641188905,0,0,0,0,0,0
1769641188906,0,0,0,0,0,0
1769641188908,0,0,0,0,0,0
1769641188909,0,0,0,0,0,0
1769641188911,0,0,0,0,0,0
1769641188912,0,0,0,0,0,0
1769641188913,0,0,0,0,0,0
1769641188915,0,0,0,0,0,0
1769641188916,0,0,0,0,0,0
1769641188918,0,0,0,0,0,0
1769641188919,0,0,0,0,0,0
1769641188921,0,0,0,0,0,0
1769641188922,0,0,0,0,0,0
1769641188923,0,0,0,0,0,0
1769641188925,0,0,0,0,0,0
1769641188926,0,0,0,0,0,0
1769641188928,0,0,0,0,0,0
1769641188929,0,0,0,0,0,0
1769641188930,0,0,0,0,0,0
1769641188932,0,0,0,0,0,0
1769641188933,0,0,0,0,0,0
1769641188935,0,0,0,0,0,0
1769641188936,0,0,0,0,0,0
1769641188938,0,0,0,0,0,0
1769641188939,0,0,0,0,0,0
1769641188940,0,0,0,0,0,0
1769641188942,0,0,0,0,0,0
1769641188943,0,0,0,0,0,0
1769641188945,0,0,0,0,0,0
1769641188946,0,0,0,0,0,0
1769641188948,0,0,0,0,0,0
1769641188949,0,0,0,0,0,0
1769641188950,0,0,0,0,0,0
1769641188952,0,0,0,0,0,0
1769641188953,0,0,0,0,0,0
1769641188955,0,0,0,0,0,0
1769641188956,0,0,0,0,0,0
1769641188958,0,0,0,0,0,0
1769641188959,0,0,0,0,0,0
1769641188960,0,0,0,0,0,0
1769641188962,0,0,0,0,0,0
1769641188963,0,0,0,0,0,0
1769641188965,0,0,0,0,0,0
1769641188966,0,0,0,0,0,0
1769641188967,0,0,0,0,0,0
1769641188969,0,0,0,0,0,0
1769641188970,0,0,0,0,0,0
1769641188972,0,0,0,0,0,0
1769641188973,0,0,0,0,0,0
1769641188975,0,0,0,0,0,0
1769641188976,0,0,0,0,0,0
1769641188977,0,0,0,0,0,0
1769641188979,0,0,0,0,0,0
1769641188980,0,0,0,0,0,0
1769641188982,0,0,0,0,0,0
1769641188983,0,0,0,0,0,0
1769641188985,0,0,0,0,0,0
1769641188986,0,0,0,0,0,0
1769641188987,0,0,0,0,0,0
1769641188989,0,0,0,0,0,0
1769641188990,0,0,0,0,0,0
1769641188992,0,0,0,0,0,0
1769641188993,0,0,0,0,0,0
1769641188994,0,0,0,0,0,0
1769641188996,0,0,0,0,0,0
1769641188997,0,0,0,0,0,0
1769641188999,0,0,0,0,0,0
1769641188000,0,0,0,0,0,0
1769641188002,0,0,0,0,0,0
1769641188003,0,0,0,0,0,0
1769641188004,0,0,0,0,0,0
1769641188006,0,0,0,0,0,0
1769641188007,0,0,0,0,0,0
1769641188009,0,0,0,0,0,0
1769641188010,0,0,0,0,0,0
1769641188012,0,0,0,0,0,0
1769641188013,0,0,0,0,0,0
1769641188014,0,0,0,0,0,0
1769641188016,0,0,0,0,0,0
1769641188017,0,0,0,0,0,0
1769641188019,0,0,0,0,0,0
1769641188020,0,0,0,0,0,0
1769641188022,0,0,0,0,0,0
1769641188023,0,0,0,0,0,0
1769641188024,0,0,0,0,0,0
1769641188026,0,0,0,0,0,0
1769641188027,0,0,0,0,0,0
1769641188029,0,0,0,0,0,0
1769641188030,0,0,0,0,0,0
1769641188032,0,0,0,0,0,0
1769641188033,0,0,0,0,0,0
1769641188034,0,0,0,0,0,0
1769641188036,0,0,0,0,0,0
1769641188037,0,0,0,0,0,0
1769641188039,0,0,0,0,0,0
1769641188040,0,0,0,0,0,0
1769641188042,0,0,0,0,0,0
1769641188043,0,0,0,0,0,0
1769641188044,0,0,0,0,0,0
1769641188046,0,0,0,0,0,0
1769641188047,0,0,0,0,0,0
1769641188049,0,0,0,0,0,0
1769641188050,0,0,0,0,0,0
1769641188052,0,0,0,0,0,0
1769641188053,0,0,0,0,0,0
1769641188054,0,0,0,0,0,0
1769641188056,0,0,0,0,0,0
1769641188057,0,0,0,0,0,0
1769641188059,0,0,0,0,0,0
1769641188060,0,0,0,0,0,0
1769641188062,0,0,0,0,0,0
1769641188063,0,0,0,0,0,0
1769641188064,0,0,0,0,0,0
1769641188066,0,0,0,0,0,0
1769641188067,0,0,0,0,0,0
1769641188069,0,0,0,0,0,0
1769641188070,0,0,0,0,0,0
1769641188072,0,0,0,0,0,0
1769641188073,0,0,0,0,0,0
1769641188074,0,0,0,0,0,0
1769641188076,0,0,0,0,0,0
1769641188077,0,0,0,0,0,0
1769641188079,0,0,0,0,0,0
1769641188080,0,0,0,0,0,0
1769641188082,0,0,0,0,0,0
1769641188083,0,0,0,0,0,0
1769641188084,0,0,0,0,0,0
1769641188086,0,0,0,0,0,0
1769641188087,0,0,0,0,0,0
1769641188089,0,0,0,0,0,0
1769641188090,0,0,0,0,0,0
1769641188092,0,0,0,0,0,0
1769641188093,0,0,0,0,0,0
1769641188094,0,0,0,0,0,0
1769641188096,0,0,0,0,0,0
1769641188097,0,0,0,0,0,0
1769641188099,0,0,0,0,0,0
1769641188100,0,0,0,0,0,0
1769641188102,0,0,0,0,0,0
1769641188103,0,0,0,0,0,0
1769641188104,0,0,0,0,0,0
1769641188106,0,0,0,0,0,0
1769641188107,0,0,0,0,0,0
1769641188109,0,0,0,0,0,0
1769641188110,0,0,0,0,0,0
1769641188112,0,0,0,0,0,0
1769641188160,0,0,0,0,0,0
1769641188162,0,0,0,0,0,0
1769641188163,0,0,0,0,0,0
1769641188165,0,0,0,0,0,0
1769641188166,0,0,0,0,0,0
1769641188168,0,0,0,0,0,0
1769641188169,0,0,0,0,0,0
1769641188170,0,0,0,0,0,0
1769641188172,0,0,0,0,0,0
1769641188173,0,0,0,0,0,0
1769641188175,0,0,0,0,0,0
1769641188176,0,0,0,0,0,0
1769641188177,0,0,0,0,0,0
1769641188179,0,0,0,0,0,0
1769641188180,0,0,0,0,0,0
1769641188182,0,0,0,0,0,0
1769641188183,0,0,0,0,0,0
1769641188185,0,0,0,0,0,0
1769641188186,0,0,0,0,0,0
1769641188187,0,0,0,0,0,0
1769641188189,0,0,0,0,0,0
1769641188190,0,0,0,0,0,0
1769641188192,0,0,0,0,0,0
1769641188193,0,0,0,0,0,0
1769641188194,0,0,0,0,0,0
1769641188196,0,0,0,0,0,0
1769641188197,0,0,0,0,0,0
1769641188199,0,0,0,0,0,0
1769641188200,0,0,0,0,0,0
1769641188202,0,0,0,0,0,0
1769641188203,0,0,0,0,0,0
1769641188204,0,0,0,0,0,0
1769641188206,0,0,0,0,0,0
1769641188207,0,0,0,0,0,0
1769641188209,0,0,0,0,0,0
1769641188210,0,0,0,0,0,0
1769641188211,0,0,0,0,0,0
1769641188213,0,0,0,0,0,0
1769641188214,0,0,0,0,0,0
1769641188216,0,0,0,0,0,0
1769641188217,0,0,0,0,0,0
1769641188218,0,0,0,0,0,0
1769641188220,0,0,0,0,0,0
1769641188221,0,0,0,0,0,0
1769641188223,0,0,0,0,0,0
1769641188224,0,0,0,0,0,0
1769641188226,0,0,0,0,0,0
1769641188227,0,0,0,0,0,0
1769641188228,0,0,0,0,0,0
1769641188230,0,0,0,0,0,0
1769641188231,0,0,0,0,0,0
1769641188233,0,0,0,0,0,0
